maturity,theta,forward,time_derivative,phase_generator,residual
1.10888888889,-0.123031105466,-0.00618278234193,0.000143121377971,0.000143121387964,-9.99340025879e-12
1.10888888889,-0.113012973009,-0.00567482875553,0.00015670519548,0.000156705209205,-1.37245153122e-11
1.10888888889,-0.102994840552,-0.00516802900634,0.000171288537546,0.000171288541707,-4.16074640019e-12
1.10888888889,-0.092976708095,-0.00466227776851,0.000186918141711,0.000186918151381,-9.67027678636e-12
1.10888888889,-0.0829585756381,-0.00415747057172,0.000203640651696,0.000203640664142,-1.24463056235e-11
1.10888888889,-0.0729404431812,-0.00365350371365,0.00022150238337,0.000221502394174,-1.0804348952e-11
1.10888888889,-0.0629223107243,-0.00315027417389,0.000240549071304,0.000240549076166,-4.86159712747e-12
1.10888888889,-0.0529041782674,-0.00264767952885,0.000260825596405,0.000260825599936,-3.53076216267e-12
1.10888888889,-0.0428860458105,-0.00214561786788,0.000282375693852,0.000282375702604,-8.75176770247e-12
1.10888888889,-0.0328679133536,-0.00164398771014,0.000305241641108,0.000305241653143,-1.20353450513e-11
1.10888888889,-0.0228497808966,-0.0011426879223,0.000329463926759,0.000329463931613,-4.85372132026e-12
1.10888888889,-0.0128316484397,-0.000641617636745,0.000355080898948,0.0003550809041,-5.15151305945e-12
1.10888888889,-0.00281351598282,-0.000140676170333,0.000382128395198,0.000382128415371,-2.01729927793e-11
1.10888888889,0.00720461647409,0.000360237056607,0.000410639352793,0.000410639359737,-6.94411607209e-12
1.10888888889,0.017222748931,0.000861222601068,0.000440643400555,0.000440643410428,-9.87343572786e-12
1.10888888889,0.0272408813879,0.00136238107812,0.000472166433402,0.000472166445608,-1.22062731017e-11
1.10888888889,0.0372590138448,0.00186381324178,0.000505230169478,0.000505230183591,-1.4112809337e-11
1.10888888889,0.0472771463017,0.00236562006609,0.000539851692076,0.000539851695824,-3.74785391524e-12
1.10888888889,0.0572952787587,0.00286790282662,0.00057604297696,0.000576042991248,-1.42883930599e-11
1.10888888889,0.0673134112156,0.00337076318243,0.000613810407254,0.000613810416385,-9.13029862219e-12
1.10888888889,0.0773315436725,0.0038743032587,0.000653154277434,0.000653154289314,-1.18800207302e-11
1.10888888889,0.0873496761294,0.00437862573024,0.000694068288871,0.000694068300142,-1.12709419705e-11
1.10888888889,0.0973678085863,0.00488383390582,0.000736539039364,0.000736539048373,-9.00959840587e-12
1.10888888889,0.107385941043,0.0053900318137,0.00078054550965,0.000780545513122,-3.47159107017e-12
1.10888888889,0.1174040735,0.00589732428833,0.000826058549857,0.000826058567704,-1.78466063542e-11
1.10888888889,0.127422205957,0.00640581705854,0.000873040369937,0.000873040382104,-1.21671087918e-11
1.10888888889,0.137440338414,0.00691561683719,0.000921444037716,0.000921444055779,-1.8063068619e-11
1.10888888889,0.147458470871,0.00742683141263,0.000971212989133,0.000971213003717,-1.45835841233e-11
1.10888888889,0.157476603328,0.00793956974201,0.00102228055571,0.00102228057467,-1.89617759428e-11
1.10888888889,0.167494735785,0.0084539420467,0.00107456951427,0.00107456953151,-1.72443092791e-11
1.10888888889,0.177512868242,0.0089700599099,0.0011279916649,0.0011279916831,-1.8199449326e-11
1.10888888889,0.187531000699,0.0094880363768,0.00118244744323,0.001182447463,-1.97718959261e-11
1.10888888889,0.197549133155,0.0100079860572,0.00123782557386,0.00123782558909,-1.5232410602e-11
1.10888888889,0.207567265612,0.0105300252314,0.001294002772,0.00129400277936,-7.35529909549e-12
1.10888888889,0.217585398069,0.0110542719582,0.00135084350102,0.00135084351046,-9.44276232727e-12
1.10888888889,0.227603530526,0.0115808461875,0.00140819979357,0.00140819980304,-9.46927822612e-12
1.10888888889,0.237621662983,0.0121098698755,0.0014659111453,0.00146591115261,-7.30761414922e-12
1.10888888889,0.24763979544,0.0126414671037,0.00152380448932,0.00152380450863,-1.93125298739e-11
1.10888888889,0.257657927897,0.0131757642024,0.00158169426087,0.00158169427162,-1.07540749309e-11
1.10888888889,0.267676060354,0.0137128898779,0.00163938256127,0.00163938256875,-7.4769973199e-12
1.10888888889,0.277694192811,0.0142529753449,0.00169665943076,0.00169665943838,-7.61383252453e-12
1.10888888889,0.287712325268,0.0147961544633,0.00175330323971,0.00175330325306,-1.33464508976e-11
1.10888888889,0.297730457725,0.0153425638804,0.00180908120776,0.00180908121964,-1.18803794927e-11
1.10888888889,0.307748590181,0.0158923431784,0.00186375005974,0.00186375006363,-3.88919669039e-12
1.10888888889,0.317766722638,0.0164456350284,0.00191705682815,0.00191705683162,-3.46303628135e-12
1.10888888889,0.327784855095,0.0170025853497,0.00196873980996,0.00196873982372,-1.37579214514e-11
1.10888888889,0.337802987552,0.0175633434769,0.0020185296856,0.00201852969902,-1.34203260484e-11
1.10888888889,0.347821120009,0.0181280623329,0.00206615080728,0.00206615081188,-4.60576759023e-12
1.10888888889,0.357839252466,0.0186968986103,0.00211132266176,0.00211132266656,-4.79295683004e-12
1.10888888889,0.367857384923,0.0192700129608,0.00215376151262,0.00215376151669,-4.07439793709e-12
1.10888888889,0.37787551738,0.0198475701924,0.00219318222308,0.0021931822164,6.67467123239e-12
1.10888888889,0.387893649837,0.0204297394763,0.00222930026172,0.00222930026311,-1.39297991544e-12
1.10888888889,0.397911782294,0.0210166945635,0.00226183388708,0.0022618338766,1.04801237133e-11
1.10888888889,0.407929914751,0.0216086140109,0.00229050650835,0.00229050650081,7.54107019885e-12
1.10888888889,0.417948047208,0.0222056814195,0.00231504921299,0.00231504920291,1.00844415284e-11
1.10888888889,0.427966179664,0.022808085683,0.00233520345078,0.00233520344217,8.61259241008e-12
1.10888888889,0.437984312121,0.0234160212496,0.00235072385934,0.00235072384175,1.75892547055e-11
1.10888888889,0.448002444578,0.0240296883965,0.0023613812114,0.00236138120099,1.04165972722e-11
1.10888888889,0.458020577035,0.0246492935189,0.00236696546099,0.00236696545244,8.55624685686e-12
1.10888888889,0.468038709492,0.0252750494334,0.00236728885942,0.0023672888483,1.11185977959e-11
1.10888888889,0.478056841949,0.0259071756975,0.00236218910796,0.00236218909357,1.43905026784e-11
1.10888888889,0.488074974406,0.0265458989466,0.0023515325088,0.00235153249756,1.12426335602e-11
1.10888888889,0.498093106863,0.0271914532482,0.00233521707031,0.00233521706189,8.41227348197e-12
1.10888888889,0.50811123932,0.0278440804762,0.00231317551714,0.0023131754937,2.3439347685e-11
1.10888888889,0.518129371777,0.0285040307055,0.00228537815219,0.00228537812996,2.22305125697e-11
1.10888888889,0.528147504234,0.0291715626291,0.00225183551019,0.00225183549234,1.78588680302e-11
1.10888888889,0.53816563669,0.0298469439978,0.00221260074117,0.00221260070763,3.35366357081e-11
1.10888888889,0.548183769147,0.0305304520865,0.00216777165628,0.00216777163698,1.92983649894e-11
1.10888888889,0.558201901604,0.0312223741863,0.0021174923677,0.00211749233325,3.44439238416e-11
1.10888888889,0.568220034061,0.0319230081263,0.00206195445124,0.0020619544196,3.1644965294e-11
1.10888888889,0.578238166518,0.0326326628259,0.00200139756244,0.00200139752895,3.3481078153e-11
1.10888888889,0.588256298975,0.0333516588807,0.00193610943638,0.00193610940653,2.9855434314e-11
1.10888888889,0.598274431432,0.0340803291834,0.00186642520779,0.00186642517687,3.09233936201e-11
1.10888888889,0.608292563889,0.034819019584,0.00179272599224,0.00179272597162,2.06172615872e-11
1.10888888889,0.618310696346,0.0355680895896,0.00171543667878,0.00171543666359,1.51961835042e-11
1.10888888889,0.628328828803,0.0363279131098,0.00163502289596,0.00163502288356,1.24052955408e-11
1.10888888889,0.63834696126,0.0370988792486,0.00155198712687,0.00155198711208,1.47885007191e-11
1.10888888889,0.648365093716,0.0378813931477,0.00146686396769,0.00146686394975,1.79379055013e-11
1.10888888889,0.658383226173,0.038675876885,0.00138021454137,0.00138021451439,2.69857036023e-11
1.10888888889,0.66840135863,0.0394827704322,0.00129262010505,0.00129262010392,1.1263717823e-12
1.10888888889,0.678419491087,0.0403025326764,0.00120467491198,0.00120467488411,2.78676975159e-11
1.10888888889,0.688437623544,0.0411356425112,0.00111697841788,0.00111697839747,2.04157133907e-11
1.10888888889,0.698455756001,0.041982600002,0.00103012694951,0.00103012695313,-3.62088267356e-12
1.10888888889,0.708473888458,0.0428439276322,0.000944704982367,0.000944704973815,8.55189595354e-12
1.10888888889,0.718492020915,0.0437201716373,0.000861276203065,0.000861276207942,-4.87680859237e-12
1.10888888889,0.728510153372,0.0446119034331,0.000780374556433,0.000780374559341,-2.90807980995e-12
1.10888888889,0.738528285829,0.0455197211468,0.000702495503088,0.000702495509335,-6.24685958343e-12
1.10888888889,0.748546418286,0.0464442512598,0.000628087726065,0.000628087728355,-2.29014723852e-12
1.10888888889,0.758564550743,0.0473861503717,0.000557545539598,0.000557545536045,3.55285549244e-12
1.10888888889,0.768582683199,0.0483461070955,0.00049120225297,0.000491202261464,-8.49421769901e-12
1.10888888889,0.778600815656,0.049324844097,0.000429324733126,0.000429324736819,-3.6937558047e-12
1.10888888889,0.788618948113,0.0503231202898,0.000372109392813,0.000372109424006,-3.11931799835e-11
1.10888888889,0.79863708057,0.051341733201,0.000319679796731,0.00031967982559,-2.8858544894e-11
1.10888888889,0.808655213027,0.0523815215234,0.000272086033357,0.000272086062871,-2.95147406949e-11
1.10888888889,0.818673345484,0.053443367871,0.000229305946592,0.000229305963104,-1.6512335119e-11
1.10888888889,0.828691477941,0.0545282017572,0.000191248250778,0.000191248267291,-1.65129839056e-11
1.10888888889,0.838709610398,0.0556370028172,0.000157757480621,0.000157757489261,-8.64033410791e-12
1.10888888889,0.848727742855,0.0567708042987,0.000128620641915,0.000128620669967,-2.80523930907e-11
1.10888888889,0.858745875312,0.0579306968464,0.000103575355931,0.000103575380778,-2.48470146368e-11
1.10888888889,0.868764007769,0.0591178326101,8.23192021493e-05,8.23192008344e-05,1.31489437394e-12
1.10888888889,0.878782140225,0.0603334297102,6.45199092764e-05,6.45199284459e-05,-1.91694932497e-11
1.10888888889,0.888800272682,0.0615787770949,4.98259840331e-05,4.9826001758e-05,-1.77248506671e-11
1.10888888889,0.898818405139,0.062855239833,3.78773373777e-05,3.78773554032e-05,-1.80255417797e-11
1.10888888889,0.908836537596,0.0641642648861,2.83154662217e-05,2.83154745676e-05,-8.34582945287e-12
1.10888888889,0.918854670053,0.0655073874131,2.07927679241e-05,2.07927807089e-05,-1.27848369912e-11
1.10888888889,0.92887280251,0.0668862376641,1.49806167471e-05,1.49806244805e-05,-7.73341742207e-12
1.10888888889,0.938890934967,0.0683025485305,1.05758998781e-05,1.05758895553e-05,1.03227986055e-11
1.10888888889,0.948909067424,0.0697581638243,7.30582774833e-06,7.30582983653e-06,-2.08819767034e-12
1.10888888889,0.958927199881,0.0712550473698,4.93092136566e-06,4.9309234449e-06,-2.07923478782e-12
1.10888888889,0.968945332338,0.0727952930038,3.24621982073e-06,3.24622652601e-06,-6.70527565763e-12
1.10888888889,0.978963464795,0.074381135591,2.08084702247e-06,2.08085677534e-06,-9.75286995261e-12
1.10888888889,0.988981597252,0.0760149631763,1.29618080158e-06,1.29618115699e-06,-3.55410145758e-13
1.10888888889,0.998999729708,0.0776993304159,7.82938019972e-07,7.82950476686e-07,-1.24567144794e-11
1.10888888889,1.00901786217,0.079436973443,4.57521937003e-07,4.57534038248e-07,-1.2101245353e-11
1.10888888889,1.01903599462,0.0812308263549,2.57994042796e-07,2.57996706491e-07,-2.66369521926e-12
1.10888888889,1.02905412708,0.0830840395274,1.39992045733e-07,1.39990514629e-07,1.53110401961e-12
1.10888888889,1.03907225954,0.085,7.28714311116e-08,7.28667135575e-08,4.71755403839e-12
1.20777777778,-0.463647609001,-0.025,3.01401207318e-06,3.01401023678e-06,1.83640586461e-12
1.20777777778,-0.453629476544,-0.0243769666932,3.5513078408e-06,3.55130997894e-06,-2.13813768597e-12
1.20777777778,-0.443611344087,-0.0237599900872,4.16925786477e-06,4.16925921714e-06,-1.3523655911e-12
1.20777777778,-0.43359321163,-0.0231488602184,4.87759082161e-06,4.87757803049e-06,1.27911233216e-11
1.20777777778,-0.423575079173,-0.0225433734096,5.68689333224e-06,5.68689116002e-06,2.17222095515e-12
1.20777777778,-0.413556946716,-0.0219433319732,6.60865174721e-06,6.60865194261e-06,-1.95392309205e-13
1.20777777778,-0.403538814259,-0.0213485439287,7.65529183393e-06,7.65529461234e-06,-2.77841559133e-12
1.20777777778,-0.393520681802,-0.0207588227338,8.84021752922e-06,8.84020555941e-06,1.19698157127e-11
1.20777777778,-0.383502549346,-0.0201739870282,1.01778477268e-05,1.01778359802e-05,1.17465974962e-11
1.20777777778,-0.373484416889,-0.0195938603902,1.16836511417e-05,1.16836538836e-05,-2.74189439193e-12
1.20777777778,-0.363466284432,-0.0190182711034,1.33741780184e-05,1.33741852905e-05,-7.27213687726e-12
1.20777777778,-0.353448151975,-0.0184470519352,1.52670896251e-05,1.52671001993e-05,-1.05741802745e-11
1.20777777778,-0.343430019518,-0.0178800399241,1.73811842982e-05,1.7381193325e-05,-9.02676627632e-12
1.20777777778,-0.333411887061,-0.0173170761779,1.9736419661e-05,1.97364268403e-05,-7.17935669817e-12
1.20777777778,-0.323393754604,-0.0167580056787,2.23539309795e-05,2.23539348702e-05,-3.8907470995e-12
1.20777777778,-0.313375622147,-0.0162026770985,2.52560451871e-05,2.52560463546e-05,-1.16753002123e-12
1.20777777778,-0.30335748969,-0.0156509426205,2.84662896705e-05,2.84662847e-05,4.97049598271e-12
1.20777777778,-0.293339357233,-0.0151026577694,3.20093965607e-05,3.20094076108e-05,-1.10500876637e-11
1.20777777778,-0.283321224776,-0.0145576812471,3.59113005646e-05,3.59113072117e-05,-6.64707024367e-12
1.20777777778,-0.273303092319,-0.0140158747764,4.01991312763e-05,4.01991217002e-05,9.57613156117e-12
1.20777777778,-0.263284959863,-0.0134771029497,4.49011990336e-05,4.4901197992e-05,1.04159580537e-12
1.20777777778,-0.253266827406,-0.0129412330837,5.00469732608e-05,5.0046965673e-05,7.58771598477e-12
1.20777777778,-0.243248694949,-0.0124081350797,5.56670544001e-05,5.56670430256e-05,1.13744572775e-11
1.20777777778,-0.233230562492,-0.0118776812888,6.17931373312e-05,6.17931362329e-05,1.09827603826e-12
1.20777777778,-0.223212430035,-0.0113497463819,6.84579669899e-05,6.845796792e-05,-9.30089731903e-13
1.20777777778,-0.213194297578,-0.0108242072238,7.56952853311e-05,7.56952887121e-05,-3.38095717601e-12
1.20777777778,-0.203176165121,-0.0103009427524,8.35397691372e-05,8.35397804736e-05,-1.13364756899e-11
1.20777777778,-0.193158032664,-0.00977983386053,9.20269588154e-05,9.20269737321e-05,-1.49166488894e-11
1.20777777778,-0.183139900207,-0.00926076328247,0.00010119317664,0.00010119317961,-2.97019421319e-12
1.20777777778,-0.17312176775,-0.00874361548341,0.000111075435497,0.000111075439185,-3.68897649244e-12
1.20777777778,-0.163103635293,-0.00822827655213,0.000121711336687,0.000121711343429,-6.7421506068e-12
1.20777777778,-0.153085502837,-0.00771463409674,0.000133138956463,0.00013313895075,5.71355262364e-12
1.20777777778,-0.14306737038,-0.00720257714313,0.000145396721814,0.000145396743408,-2.15943718798e-11
1.20777777778,-0.133049237923,-0.00669199603594,0.000158523273908,0.000158523290486,-1.65788479408e-11
1.20777777778,-0.123031105466,-0.00618278234193,0.000172557320058,0.000172557323865,-3.80652004058e-12
1.20777777778,-0.113012973009,-0.00567482875553,0.000187537472906,0.000187537479573,-6.66720866883e-12
1.20777777778,-0.102994840552,-0.00516802900634,0.000203502077433,0.000203502082854,-5.42038655171e-12
1.20777777778,-0.092976708095,-0.00466227776851,0.000220489024877,0.000220489022385,2.49145165219e-12
1.20777777778,-0.0829585756381,-0.00415747057172,0.000238535553727,0.000238535566842,-1.31150322536e-11
1.20777777778,-0.0729404431812,-0.00365350371365,0.000257678037701,0.00025767804632,-8.61919379185e-12
1.20777777778,-0.0629223107243,-0.00315027417389,0.000277951760291,0.000277951758913,1.37736046527e-12
1.20777777778,-0.0529041782674,-0.00264767952885,0.000299390676155,0.000299390696305,-2.01503532284e-11
1.20777777778,-0.0428860458105,-0.00214561786788,0.000322027159173,0.000322027162313,-3.13997173531e-12
1.20777777778,-0.0328679133536,-0.00164398771014,0.000345891737513,0.000345891749825,-1.23121013168e-11
1.20777777778,-0.0228497808966,-0.0011426879223,0.00037101281547,0.000371012824554,-9.08359948674e-12
1.20777777778,-0.0128316484397,-0.000641617636745,0.000397416382949,0.000397416393049,-1.01001998648e-11
1.20777777778,-0.00281351598282,-0.000140676170333,0.000425125712079,0.00042512571615,-4.07092946592e-12
1.20777777778,0.00720461647409,0.000360237056607,0.000454161042547,0.00045416105259,-1.00426784401e-11
1.20777777778,0.017222748931,0.000861222601068,0.000484539255244,0.000484539267637,-1.23922787722e-11
1.20777777778,0.0272408813879,0.00136238107812,0.000516273535264,0.000516273543765,-8.50080466089e-12
1.20777777778,0.0372590138448,0.00186381324178,0.000549373025851,0.000549373034633,-8.78187897835e-12
1.20777777778,0.0472771463017,0.00236562006609,0.000583842472692,0.000583842483427,-1.0734845738e-11
1.20777777778,0.0572952787587,0.00286790282662,0.000619681861306,0.000619681873838,-1.25312906753e-11
1.20777777778,0.0673134112156,0.00337076318243,0.000656886048229,0.000656886055788,-7.55859524276e-12
1.20777777778,0.0773315436725,0.0038743032587,0.000695444387264,0.000695444388559,-1.29451289098e-12
1.20777777778,0.0873496761294,0.00437862573024,0.000735340353101,0.000735340377131,-2.40307252179e-11
1.20777777778,0.0973678085863,0.00488383390582,0.000776551163893,0.000776551184848,-2.09551787814e-11
1.20777777778,0.107385941043,0.0053900318137,0.000819047405206,0.000819047415603,-1.03965163301e-11
1.20777777778,0.1174040735,0.00589732428833,0.000862792657553,0.000862792667836,-1.02826254456e-11
1.20777777778,0.127422205957,0.00640581705854,0.000907743130628,0.000907743135722,-5.09447789943e-12
1.20777777778,0.137440338414,0.00691561683719,0.000953847306491,0.000953847317374,-1.08826876547e-11
1.20777777778,0.147458470871,0.00742683141263,0.00100104559596,0.00100104561438,-1.8414181421e-11
1.20777777778,0.157476603328,0.00793956974201,0.00104927001085,0.00104927002073,-9.87990678852e-12
1.20777777778,0.167494735785,0.0084539420467,0.00109844385632,0.00109844386151,-5.19295023649e-12
1.20777777778,0.177512868242,0.0089700599099,0.00114848144769,0.0011484814609,-1.32142838338e-11
1.20777777778,0.187531000699,0.0094880363768,0.00119928785566,0.00119928786782,-1.21672381372e-11
1.20777777778,0.197549133155,0.0100079860572,0.00125075868526,0.00125075869757,-1.23113596141e-11
1.20777777778,0.207567265612,0.0105300252314,0.00130277989315,0.00130277990889,-1.57451159315e-11
1.20777777778,0.217585398069,0.0110542719582,0.0013552276493,0.00135522766247,-1.31673400482e-11
1.20777777778,0.227603530526,0.0115808461875,0.00140796824793,0.00140796825949,-1.15624458792e-11
1.20777777778,0.237621662983,0.0121098698755,0.00146085807422,0.00146085807952,-5.30061801743e-12
1.20777777778,0.24763979544,0.0126414671037,0.00151374363324,0.00151374363573,-2.4947669798e-12
1.20777777778,0.257657927897,0.0131757642024,0.00156646164661,0.00156646166128,-1.46640820146e-11
1.20777777778,0.267676060354,0.0137128898779,0.00161883922455,0.00161883922984,-5.29370644542e-12
1.20777777778,0.277694192811,0.0142529753449,0.0016706941193,0.00167069413797,-1.86719962408e-11
1.20777777778,0.287712325268,0.0147961544633,0.00172183506711,0.00172183507958,-1.24700182905e-11
1.20777777778,0.297730457725,0.0153425638804,0.00177206222546,0.00177206222672,-1.25532483713e-12
1.20777777778,0.307748590181,0.0158923431784,0.0018211677123,0.00182116772396,-1.16589405231e-11
1.20777777778,0.317766722638,0.0164456350284,0.00186893625355,0.0018689362627,-9.14764574853e-12
1.20777777778,0.327784855095,0.0170025853497,0.00191514594562,0.00191514594726,-1.63192246175e-12
1.20777777778,0.337802987552,0.0175633434769,0.00195956913825,0.00195956914585,-7.60029539304e-12
1.20777777778,0.347821120009,0.0181280623329,0.0020019734428,0.00200197345012,-7.31645299901e-12
1.20777777778,0.357839252466,0.0186968986103,0.00204212287113,0.00204212287424,-3.10129049177e-12
1.20777777778,0.367857384923,0.0192700129608,0.002079779108,0.0020797791133,-5.30200102572e-12
1.20777777778,0.37787551738,0.0198475701924,0.00211470291932,0.00211470292162,-2.29641045763e-12
1.20777777778,0.387893649837,0.0204297394763,0.0021466556982,0.00214665570885,-1.06477990487e-11
1.20777777778,0.397911782294,0.0210166945635,0.00217540114733,0.00217540114712,2.11735143307e-13
1.20777777778,0.407929914751,0.0216086140109,0.00220070709614,0.00220070708317,1.29733827847e-11
1.20777777778,0.417948047208,0.0222056814195,0.00222234744796,0.00222234743966,8.30200838631e-12
1.20777777778,0.427966179664,0.022808085683,0.00224010425116,0.00224010424462,6.53514525481e-12
1.20777777778,0.437984312121,0.0234160212496,0.00225376988414,0.0022537698784,5.74160640907e-12
1.20777777778,0.448002444578,0.0240296883965,0.00226314934302,0.0022631493455,-2.48588779769e-12
1.20777777778,0.458020577035,0.0246492935189,0.00226806261629,0.00226806260567,1.0624446635e-11
1.20777777778,0.468038709492,0.0252750494334,0.00226834712765,0.00226834711559,1.20641712766e-11
1.20777777778,0.478056841949,0.0259071756975,0.00226386022548,0.00226386021352,1.19570039633e-11
1.20777777778,0.488074974406,0.0265458989466,0.00225448169262,0.00225448168645,6.16480304305e-12
1.20777777778,0.498093106863,0.0271914532482,0.0022401162463,0.00224011623854,7.76309181869e-12
1.20777777778,0.50811123932,0.0278440804762,0.00222069599499,0.00222069597698,1.80155590966e-11
1.20777777778,0.518129371777,0.0285040307055,0.00219618281347,0.00219618279211,2.13571612652e-11
1.20777777778,0.528147504234,0.0291715626291,0.00216657059519,0.00216657058977,5.41311743693e-12
1.20777777778,0.53816563669,0.0298469439978,0.00213188733552,0.00213188731098,2.45350319922e-11
1.20777777778,0.548183769147,0.0305304520865,0.00209219699739,0.00209219698769,9.69277652932e-12
1.20777777778,0.558201901604,0.0312223741863,0.00204760110815,0.00204760107286,3.52844919081e-11
1.20777777778,0.568220034061,0.0319230081263,0.00199824003226,0.00199824000963,2.26273444426e-11
1.20777777778,0.578238166518,0.0326326628259,0.00194429386549,0.00194429384418,2.13121809697e-11
1.20777777778,0.588256298975,0.0333516588807,0.00188598289517,0.00188598286617,2.90021205836e-11
1.20777777778,0.598274431432,0.0340803291834,0.00182356757052,0.00182356754637,2.41501311136e-11
1.20777777778,0.608292563889,0.034819019584,0.00175734793224,0.00175734792668,5.55999712416e-12
1.20777777778,0.618310696346,0.0355680895896,0.00168766245232,0.00168766244088,1.14440297516e-11
1.20777777778,0.628328828803,0.0363279131098,0.00161488624213,0.00161488623286,9.2687929814e-12
1.20777777778,0.63834696126,0.0370988792486,0.00153942859571,0.00153942858213,1.35789949163e-11
1.20777777778,0.648365093716,0.0378813931477,0.00146172984401,0.00146172982134,2.26619797147e-11
1.20777777778,0.658383226173,0.038675876885,0.00138225750953,0.00138225748156,2.7966121606e-11
1.20777777778,0.66840135863,0.0394827704322,0.00130150176796,0.00130150176467,3.28477132647e-12
1.20777777778,0.678419491087,0.0403025326764,0.00121997023497,0.00121997021432,2.06559450534e-11
1.20777777778,0.688437623544,0.0411356425112,0.00113818212556,0.00113818210854,1.70213543781e-11
1.20777777778,0.698455756001,0.041982600002,0.00105666184386,0.00105666185495,-1.10951879195e-11
1.20777777778,0.708473888458,0.0428439276322,0.000975932093888,0.000975932065886,2.80020511986e-11
1.20777777778,0.718492020915,0.0437201716373,0.00089650661908,0.000896506620769,-1.68871123682e-12
1.20777777778,0.728510153372,0.0446119034331,0.000818882705464,0.000818882693534,1.19304045809e-11
1.20777777778,0.738528285829,0.0455197211468,0.000743533603714,0.000743533603118,5.96017376078e-13
1.20777777778,0.748546418286,0.0464442512598,0.000670901049021,0.000670901059792,-1.07701788026e-11
1.20777777778,0.758564550743,0.0473861503717,0.000601388070176,0.000601388066588,3.58825599442e-12
1.20777777778,0.768582683199,0.0483461070955,0.000535352296591,0.000535352311861,-1.52699231298e-11
1.20777777778,0.778600815656,0.049324844097,0.000473099974127,0.000473099992341,-1.82141146783e-11
1.20777777778,0.788618948113,0.0503231202898,0.000414880902064,0.00041488092894,-2.68766077102e-11
1.20777777778,0.79863708057,0.051341733201,0.000360884489653,0.000360884503741,-1.40884174986e-11
1.20777777778,0.808655213027,0.0523815215234,0.000311237113373,0.000311237142748,-2.93747307294e-11
1.20777777778,0.818673345484,0.053443367871,0.000266000923857,0.000266000949918,-2.60609723905e-11
1.20777777778,0.828691477941,0.0545282017572,0.000225174209348,0.000225174225512,-1.61638170296e-11
1.20777777778,0.838709610398,0.0556370028172,0.000188693372177,0.000188693382506,-1.03287281072e-11
1.20777777778,0.848727742855,0.0567708042987,0.000156436513188,0.00015643652614,-1.29518084625e-11
1.20777777778,0.858745875312,0.0579306968464,0.000128228553053,0.000128228572247,-1.91933365902e-11
1.20777777778,0.868764007769,0.0591178326101,0.000103847750815,0.000103847743899,6.91617661579e-12
1.20777777778,0.878782140225,0.0603334297102,8.30334064006e-05,8.30334322382e-05,-2.5837647126e-11
1.20777777778,0.888800272682,0.0615787770949,6.54944742884e-05,6.54944801679e-05,-5.87948136357e-12
1.20777777778,0.898818405139,0.062855239833,5.09187586539e-05,5.09187762578e-05,-1.76038374416e-11
1.20777777778,0.908836537596,0.0641642648861,3.89823190394e-05,3.89823356928e-05,-1.66534169267e-11
1.20777777778,0.918854670053,0.0655073874131,2.93587032463e-05,2.9358702213e-05,1.03326245129e-12
1.20777777778,0.92887280251,0.0668862376641,2.17276159564e-05,2.17276353158e-05,-1.93593437722e-11
1.20777777778,0.938890934967,0.0683025485305,1.57826705871e-05,1.5782655305e-05,1.52820813729e-11
1.20777777778,0.948909067424,0.0697581638243,1.12379193451e-05,1.12379337668e-05,-1.44217196778e-11
1.20777777778,0.958927199881,0.0712550473698,7.83293124806e-06,7.83293756986e-06,-6.32179096398e-12
1.20777777778,0.968945332338,0.0727952930038,5.33628322086e-06,5.3362978593e-06,-1.46384467048e-11
1.20777777778,0.978963464795,0.074381135591,3.54743609488e-06,3.54744606207e-06,-9.96719742331e-12
1.20777777778,0.988981597252,0.0760149631763,2.29705712784e-06,2.29706361416e-06,-6.48631474053e-12
1.20777777778,0.998999729708,0.0776993304159,1.44597070428e-06,1.44597514676e-06,-4.44247264843e-12
1.20777777778,1.00901786217,0.079436973443,8.82972583938e-07,8.82985222168e-07,-1.26382305229e-11
1.20777777778,1.01903599462,0.0812308263549,5.21814397247e-07,5.21812562892e-07,1.83435580094e-12
1.20777777778,1.02905412708,0.0830840395274,2.97679381145e-07,2.97680972603e-07,-1.59145786827e-12
1.20777777778,1.03907225954,0.085,1.63462576808e-07,1.63455897453e-07,6.67935433525e-12
1.30666666667,-0.463647609001,-0.025,4.78367720141e-06,4.78367328572e-06,3.91568444996e-12
1.30666666667,-0.453629476544,-0.0243769666932,5.56690093345e-06,5.56689645422e-06,4.47923475417e-12
1.30666666667,-0.443611344087,-0.0237599900872,6.45670960111e-06,6.45671020415e-06,-6.03035865668e-13
1.30666666667,-0.43359321163,-0.0231488602184,7.46449623548e-06,7.4644992537e-06,-3.01822641333e-12
1.30666666667,-0.423575079173,-0.0225433734096,8.60249917307e-06,8.60249181597e-06,7.35710872886e-12
1.30666666667,-0.413556946716,-0.0219433319732,9.88382868924e-06,9.88383470534e-06,-6.01609770166e-12
1.30666666667,-0.403538814259,-0.0213485439287,1.13224912228e-05,1.1322499716e-05,-8.49317151676e-12
1.30666666667,-0.393520681802,-0.0207588227338,1.29334111777e-05,1.29334203483e-05,-9.17062365005e-12
1.30666666667,-0.383502549346,-0.0201739870282,1.4732450207e-05,1.47324617534e-05,-1.15463940001e-11
1.30666666667,-0.373484416889,-0.0195938603902,1.67364233017e-05,1.67364263806e-05,-3.07898050114e-12
